#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
3568;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3569;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3570;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3571;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3572;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3573;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3574;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3575;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3576;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3577;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3578;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3579;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3580;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3581;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3582;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3583;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3584;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3585;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3586;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3587;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3588;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3589;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3590;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3591;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3592;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3593;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3594;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3595;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3596;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3597;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3598;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3599;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3600;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3601;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3602;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3603;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 05 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3604;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3605;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3606;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3607;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 06 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3608;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3609;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3610;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3611;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 07 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3612;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3613;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3614;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3615;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 08 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3616;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3617;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3618;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3619;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 09 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3620;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3621;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3622;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3623;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 0a 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3624;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3625;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3626;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 0a 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3627;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3628;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3629;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 0b 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3630;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3631;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3632;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3633;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 0c 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3634;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3635;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3636;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3637;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 0d 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3638;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3639;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3640;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3641;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 0e 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3642;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3643;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3644;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3645;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 0f 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3646;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3647;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3648;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3649;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3650;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3651;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3652;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3653;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 11 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3654;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3655;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3656;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 11 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3657;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3658;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3659;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 12 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3660;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3661;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3662;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3663;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 13 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3664;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3665;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3666;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3667;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 14 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3668;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3669;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3670;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3671;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 15 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3672;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3673;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3674;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3675;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 16 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3676;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3677;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3678;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3679;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 17 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3680;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3681;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3682;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 17 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3683;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3684;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3685;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 18 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3686;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3687;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3688;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3689;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 19 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3690;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3691;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3692;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3693;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 1a 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3694;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3695;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3696;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3697;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 1b 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3698;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3699;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3700;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3701;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 1c 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3702;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3703;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3704;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3705;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 1d 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3706;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3707;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM3;;
3708;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
3709;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 1e 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM3;;
3710;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM3;;
3711;27/08/2026 13:43:01;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM3;;
